SQA,Project ID,Application,Deliverable,Doc Version,"Doc ID, if needed",Approve or Disapprove,Date of Approval or Disapproval,Reason for Disapproval,Comments
Arun,DA-S01519.000,Global Product Part Master (GPPM),Software Compliance Assessment,1,Assessment-01,D,24-Sep-2019,Multiple Errors,Email
Arun,DA-S 01194 . 001,Global Product Part Master (GPPM),Software Change Request,3,SCR-01 - Pointer to the base validation deliverable SCR-08,A,24-Sep-2019,,NPV
Lan,DA-S 1332.003,Global Product Part Master (GPPM),Test Protocol,1,Protocol-17,D,24-Sep-2019,Not compliant with procedure,Email
Lan,DA-S 1475.001,Global Product Part Master (GPPM),Project Plan,1,SPP-01,D,24-Sep-2019,Multiple Errors,Email
Arun,DA-S01519.000,Global Product Part Master (GPPM),Software Change Request,1,SCR-01,D,25-Sep-2019,Multiple Errors,Email
Arun,DA-S01194.001,Global Product Part Master (GPPM),Software Change Request,1,SCR-02,D,25-Sep-2019,Not compliant with procedure,Email
Arun,DA-S01190.003,Global Product Part Master (GPPM),IIVP,2,Install-16,A,25-Sep-2019,,NPV
Arun,DA-S01190.003,Global Product Part Master (GPPM),IIVP,2,Install-15,A,25-Sep-2019,Multiple Errors,NPV
Lan,DA-S 1332.003,Global Product Part Master (GPPM),Software Change Request,1,SCR-04,D,25-Sep-2019,,
Lan,DA-S 1332.003,Global Product Part Master (GPPM),URS,2,URS-01,D,25-Sep-2019,Multiple Errors,Email
Lan,DA-S 1332.003,Global Product Part Master (GPPM),FRS,2,FRS-01,D,25-Sep-2019,Multiple Errors,Email
Lan,DA-S 00536.004,Global Product Part Master (GPPM),Test Protocol Results,1,Protocol-56,D,25-Sep-2019,Mutlible Errors,
Lan,DA-S 00536.004,Global Product Part Master (GPPM),Test Protocol Results,1,Protocol-56,A,25-Sep-2019,,
Lan,DA-S 00536.004,Global Product Part Master (GPPM),Test Protocol Results,1,Protocol-59,D,25-Sep-2019,Mutlible Errors,NPV
Lan,DA-S 00536.004,Global Product Part Master (GPPM),Test Protocol Results,1,Protocol-59,D,25-Sep-2019,Mutlible Errors,NPV
Lan,DA-S 00536.004,Global Product Part Master (GPPM),Test Protocol Results,1,Protocol-59,A,25-Sep-2019,,
Lan,DA-S 01520.000,Global Product Part Master (GPPM),Test Protocol Results,1,SCA-01,D,25-Sep-2019,Mutlible Errors,NPV
Lan,DA-S 01520.000,Global Product Part Master (GPPM),Test Protocol Results,1,SCA-01,A,25-Sep-2019,,
Carole,DA-S01510.000,Global Product Part Master (GPPM),Test Protocol,1,Protocol-80,A,25-Sep-2019,N/A,
Carole,DA-S01510.000,Global Product Part Master (GPPM),Test Protocol,2,Protocol-80,A-FP,25-Sep-2019,N/A,
Lan,DA-S 01475.001,Global Product Part Master (GPPM),Validation Plan, - Vers 01, - SVVP-01,D,25-Sep-2019,Multiple Errors,NPV
Lan,DA-S 01475.001,Global Product Part Master (GPPM),Validation Plan, - Vers 01, - SVVP-01,A,25-Sep-2019,,
Lan,DA-S 01475.001,Global Product Part Master (GPPM),FRS, - Vers 01, - SRS-01,D,25-Sep-2019,Multiple Errors,NPV
Lan,DA-S 01475.001,Global Product Part Master (GPPM),FRS, - Vers 01, - SRS-01,A,25-Sep-2019,,
Carole,DA-S00931.001 ,Global Product Part Master (GPPM),IIVP results,1,Install-02,A,26-Sep-2019,N/A,
Carole,DA-S01510.000,Global Product Part Master (GPPM),Test Protocol Results,1,Protocol-82-Results,A-FP,26-Sep-2019,N/A,
Carole,DA-S01510.000,Global Product Part Master (GPPM),Test Protocol Results,2,Protocol-80-Results,A,26-Sep-2019,N/A,
Lan,DA-S 00622 . 008,Global Product Part Master (GPPM),IIVP results, - Vers 15 Result, - Install-01,A-FP,26-Sep-2019,,
Ken,DA-S00893.006,Global Product Part Master (GPPM),Test Protocol Results,2,Protocol-17 Result,D,27-Sep-2019,Inaccurate information,
Ken,DA-S01194.000,Global Product Part Master (GPPM),Software Change Request,3,SQA-08,D,27-Sep-2019,Incorrect Approvers,
Ken,DA-S01194.000,Global Product Part Master (GPPM),Software Change Request,3,SQA-08,A,27-Sep-2019,,
Arun,DA-S01194.001,Global Product Part Master (GPPM),Software Change Request,1,SCR-02,D,27-Sep-2019,Not compliant with procedure,Email
Arun,DA-S 01194 . 001,Global Product Part Master (GPPM),Test Protocol,2,Protocol -02 Pointer ,A,27-Sep-2019,,
Arun,DA-S 01194 . 001,Global Product Part Master (GPPM),ERES,1,ERESRisk-01 to the pointer,A,27-Sep-2019,,
Lan,DA-S 1332.003,Global Product Part Master (GPPM),Software Change Request,1,SCR-04,A,27-Sep-2019,,
Lan,DA-S 1332.003,Global Product Part Master (GPPM),URS,2,URS-01,A,27-Sep-2019,,
Lan,DA-S 1332.003,Global Product Part Master (GPPM),FRS,2,FRS-01,A,27-Sep-2019,,
Lan,DA-S 1254.000,Global Product Part Master (GPPM),Software Change Request,1,SCR-08,D,27-Sep-2019,Not compliant with procedure,NPV
Lan,DA-S 01069.003,Global Product Part Master (GPPM),CII,1,VDD-03,D,27-Sep-2019,Mutlible Errors,
Carole,DA-S01510.000,Global Product Part Master (GPPM),IIVP results,1,Install-06-Results,A,27-Sep-2019,N/A,
Carole,DA-S00921.001,Global Product Part Master (GPPM),Software Change Request,1,SCR-11,D,27-Sep-2019,Multiple Errors,Email
Carole,DA-S00923.001,Global Product Part Master (GPPM),Software Change Request,1,SCR-05,D,27-Sep-2019,Multiple Errors,Email
Ken,DA-S00893.006,Global Product Part Master (GPPM),Test Protocol Results,1,Protocol-17 Result,A,27-Sep-2019,,
Ken,DA-S 01194.001,Global Product Part Master (GPPM),Software Compliance Assessment,1,Assessment-01,A,27-Sep-2019,,
Lan,DA-S 00622 . 008,Global Product Part Master (GPPM),IIVP results,1,Install-15 Result,A-FP,28-Sep-2019,,
Lan,DA-S 00562.005 ,Global Product Part Master (GPPM),IIVP results,7,Install-1 Result,A-FP,28-Sep-2019,,
Lan,DA-S 01069.003,Global Product Part Master (GPPM),CII,1,VDD-03,D,29-Sep-2019,Mutlible Errors,
Arun,DA-S01194.001,Global Product Part Master (GPPM),Software Change Request,1,SCR-02,D,30-Sep-2019,Multiple Errors,NPV
Lan,DA-S 1332.003,Global Product Part Master (GPPM),Test Protocol,2,Prortocol-1,A,30-Sep-2019,,
Lan,DA-S 1332.003,Global Product Part Master (GPPM),Test Protocol,1,Protocol-17,A,30-Sep-2019,,
Lan,DA-S 1332.003,Global Product Part Master (GPPM),Test Protocol,1,Protocol-18,A-FP,30-Sep-2019,,
Lan,DA-S 1332.003,Global Product Part Master (GPPM),Test Protocol,1,Protocol-19,A-FP,30-Sep-2019,,
Lan,DA-S 1254.000,Global Product Part Master (GPPM),Software Change Request,1,SCR-08,D,30-Sep-2019,Not compliant with procedure,NPV
Lan,DA-S 1254.000,Global Product Part Master (GPPM),Software Change Request,1,SCR-08,A,30-Sep-2019,,
Lan,DA-S 1475.001,Global Product Part Master (GPPM),Project Plan,1,SPP-01,A,30-Sep-2019,,
Lan,DA-S 01069.004,Global Product Part Master (GPPM),Test Protocol,2,USTest-03,A,30-Sep-2019,,
Lan,DA-S 01069.003,Global Product Part Master (GPPM),CII,1,VDD-03,A,30-Sep-2019,,NPV
Carole,DA-S00931.001 ,Global Product Part Master (GPPM),Software Change Request,1,SCR-21,A,30-Sep-2019,N/A,
Carole,DA-S00921.001,Global Product Part Master (GPPM),URS,1,URS-06,D,30-Sep-2019,Incorrect Approvers,Email
Carole,DA-S00921.001,Global Product Part Master (GPPM),FRS,1,SRS-07,D,30-Sep-2019,N/A,
Carole,DA-S00922.001,Global Product Part Master (GPPM),Software Change Request,1,SCR-41,D,30-Sep-2019,Inadequate Description of Change,Email
Carole,DA-S00923.001,Global Product Part Master (GPPM),URS,1,URS-03,D,30-Sep-2019,Incorrect Approvers,Email
Ken,DA-S 01194.001,Global Product Part Master (GPPM),CII,1,VDD-01,D,30-Sep-2019,Inaccurate information,Email
Ken,DA-S 01194.001,Global Product Part Master (GPPM),CII,1,VDD-01,A,30-Sep-2019,,
Ken,DA-S00893.006,Global Product Part Master (GPPM),Test Protocol,2,Protocol-21 (SCR-09),D,30-Sep-2019,Insufficient testing,Update to incorporate corrections found during execution
Ken,DA-S00893.006,Global Product Part Master (GPPM),Test Protocol,2,Protocol-21 ,A,30-Sep-2019,,
Ken,DA-S00893.006,Global Product Part Master (GPPM),System Certification Summary,1,VVSR-10v01,D,30-Sep-2019,Inaccurate information,Email
Ken,DA-S00893.006,Global Product Part Master (GPPM),System Certification Summary,1,VVSR-10v01,A,30-Sep-2019,,
Carole,DA-S00919.004,Global Product Part Master (GPPM),IIVP,1,Install-06,D,1-Oct-2019,Incorrect Approvers,Email
Carole,DA-S00919.004,Global Product Part Master (GPPM),IIVP,1,Install-06,A,1-Oct-2019,N/A,
Carole,DA-S00919.004,Global Product Part Master (GPPM),IIVP results,1,Install-06,A-FP,1-Oct-2019,N/A,
Ken,DA-S01449.000,Global Product Part Master (GPPM),Test Protocol Results,1,Protocol-02 Result,D,1-Oct-2019,Inaccurate information,Steps call for color observation but OE in B&W
Lan,DA-S 00536.004,Global Product Part Master (GPPM),Software Change Request,1,SCR49,A-FP,1-Oct-2019,,
Lan,DA-S 01069.003 ,Global Product Part Master (GPPM),Test Protocol,1,Protocol14,D,1-Oct-2019,Multiple Errors,Email
Lan,DA-S 01069.003 ,Global Product Part Master (GPPM),Test Protocol,1,Protocol15,D,1-Oct-2019,Multiple Errors,Email
Lan,DA-S 01254.000 ,Global Product Part Master (GPPM),Software Change Request,1, SCR08,D,1-Oct-2019,,
Lan,DA-S 01254.000 ,Global Product Part Master (GPPM),Software Change Request,1, SCR08,D,2-Oct-2019,Multiple Errors,Email
Lan,DA-S 01069.003 ,Global Product Part Master (GPPM),Test Protocol,1,Protocol14,A,3-Oct-2019,,
Lan,DA-S 01069.003 ,Global Product Part Master (GPPM),Test Protocol,1,Protocol15,A,3-Oct-2019,,
Lan,DA-S 01069.003 ,Global Product Part Master (GPPM),IIVP,1,Install03 QA,D,3-Oct-2019,Multiple Errors,Email
Lan,DA-S 01069.003 ,Global Product Part Master (GPPM),IIVP,1,Install03 QA,D,5-Oct-2019,Multiple Errors,Email
Carole,DA-S00919.004,Global Product Part Master (GPPM),IIVP,2,Install-06,D,7-Oct-2019,Inadequate Description of Change,Email
Carole,DA-S00919.004,Global Product Part Master (GPPM),IIVP,2,Install-06,A,7-Oct-2019,N/A,
Carole,DA-S00919.004,Global Product Part Master (GPPM),IIVP results,2,Install-06,A-FP,7-Oct-2019,N/A,
Carole,DA-S00919.004,Global Product Part Master (GPPM),IIVP results,2,Install-06,A-FP,7-Oct-2019,N/A,
Carole,DA-S00921.001,Global Product Part Master (GPPM),Test Protocol,1,Protocol-24,D,7-Oct-2019,Multiple Errors,Email
Ken,DA-S01190.003,Global Product Part Master (GPPM),Design Verification,1,TechRevSDDCode01v01,A-FP,7-Oct-2019,,
Ken,DA-S00893.006,Global Product Part Master (GPPM),IIVP results,N/A,Install-10 Result,A-FP,7-Oct-2019,,
Ken,DA-S 01194.001,Global Product Part Master (GPPM),FRS,1,SRS-01v01,D,7-Oct-2019,Incorrect Approvers,
Ken,DA-S 01194.001,Global Product Part Master (GPPM),FRS,1,SRS-01v01,D,7-Oct-2019,Inaccurate information,
Ken,DA-S 01194.001,Global Product Part Master (GPPM),URS/FRS,1,URS-01v01,D,7-Oct-2019,Mutlible Errors,
Ken,DA-S 01190.003,Global Product Part Master (GPPM),Test Protocol,4,Protocol-15v04,D,7-Oct-2019,Mutlible Errors,
Ken,DA-S 01190.003,Global Product Part Master (GPPM),Test Protocol,4,Protocol-15v04,A,7-Oct-2019,,
Lan,DA-S 00536.004,Global Product Part Master (GPPM),Test Protocol,1,Protocol61 v01 ,A,7-Oct-2019,Multiple Errors,Email
Lan,DA-S 01254.000 ,Global Product Part Master (GPPM),Software Change Request,1, SCR08,A,7-Oct-2019,,
Arun,DA-S01194.001,Global Product Part Master (GPPM),Test Protocol,1,Protocol-06,A,8-Oct-2019,,NPV
Arun,DA-S01194.001,Global Product Part Master (GPPM),Test Protocol,1,Protocol-07,A,8-Oct-2019,,NPV
Arun,DA-S01194.001,Global Product Part Master (GPPM),Test Protocol,1,Protocol-08,A,8-Oct-2019,,NPV
Arun,DA-S01194.001,Global Product Part Master (GPPM),Test Protocol,1,Protocol-09,A,8-Oct-2019,,NPV
Arun,DA-S01194.001,Global Product Part Master (GPPM),Test Protocol,1,Protocol-10,A,8-Oct-2019,,NPV
Ken,DA-S 01194.001,Global Product Part Master (GPPM),FRS,1,SRS-01v01,D,8-Oct-2019,Mutlible Errors,
Ken,DA-S 01194.001,Global Product Part Master (GPPM),Test Protocol,1,Protocol-12v01,D,8-Oct-2019,Inaccurate information,
Ken,DA-S 01194.001,Global Product Part Master (GPPM),Test Protocol,1,Protocol-13v01,D,8-Oct-2019,Inaccurate information,
Ken,DA-S 01194.001,Global Product Part Master (GPPM),Test Protocol,1,Protocol-13v01,A,8-Oct-2019,,
Ken,DA-S 01194.001,Global Product Part Master (GPPM),Traceability,1,TMatrixUSPro-01,D,8-Oct-2019,Inaccurate information,
Ken,DA-S 01190.003,Global Product Part Master (GPPM),Test Protocol,2,Protocol-01v02,A-FP,8-Oct-2019,,
Lan,DA-S 00536.004,Global Product Part Master (GPPM),Other,1,MtP63,A-FP,8-Oct-2019,,
Lan,DA-S 01069.003 ,Global Product Part Master (GPPM),IIVP,1,Install03 QA,A,8-Oct-2019,,
Arun,DA-S01194.001,Global Product Part Master (GPPM),Test Protocol,1,Protocol-11,A,9-Oct-2019,,NPV
Arun,DA-S01194.001,Global Product Part Master (GPPM),Test Protocol,1,Protocol-12,A,9-Oct-2019,,NPV
Arun,DA-S01194.001,Global Product Part Master (GPPM),Test Protocol,1,Protocol-13,A,9-Oct-2019,,NPV
Lan,DA-S 01254.000 ,Global Product Part Master (GPPM),CII,1, VDD03,D,9-Oct-2019,Multiple Errors,Email
Carole,DA-S00921.001,Global Product Part Master (GPPM),Test Protocol,1,Protocol-24,A,10-Oct-2019,N/A,
Carole,DA-S00923.001 ,Global Product Part Master (GPPM),Test Protocol,1,Protocol-11,A-FP,10-Oct-2019,N/A,
Carole,DA-S01510.001,Global Product Part Master (GPPM),Software Change Request,1,SCR-01,D,10-Oct-2019,Multiple Errors,Email
Carole,DA-S01510.001,Global Product Part Master (GPPM),URS,1,URS-01,D,10-Oct-2019,Multiple Errors,Email
Carole,DA-S01510.001,Global Product Part Master (GPPM),FRS,1,FRS-01,D,10-Oct-2019,Multiple Errors,Email
Lan,DA-S 01069.003 ,Global Product Part Master (GPPM),IIVP results,1,Install03 QA result,A,10-Oct-2019,,
Lan,DA-S 01332 . 003 ,Global Product Part Master (GPPM),CII,1,VDD01,D,10-Oct-2019,Multiple Errors,Email
Lan,DA-S 01332 . 003 ,Global Product Part Master (GPPM),CII,1,VDD01,A,10-Oct-2019,,
Carole,DA-S00926.002,Global Product Part Master (GPPM),Test Protocol,1,Protocol-20,D,11-Oct-2019,Multiple Errors,Email
Carole,DA-S01510.001,Global Product Part Master (GPPM),Validation Plan,1,Project/Validation Plan-01,D,11-Oct-2019,Multiple Errors,Email
Carole,DA-S01510.001,Global Product Part Master (GPPM),Validation Plan,1,Project/Validation Plan-01,D,11-Oct-2019,Multiple Errors,Email
Lan,DA-S 00536.004,Global Product Part Master (GPPM),Other,1,MtP64,A-FP,11-Oct-2019,,
Lan,DA-S 00536.004,Global Product Part Master (GPPM),Test Protocol Results,1,Protocol61 v01 result,A-FP,11-Oct-2019,,
Lan,DA-S 01332 . 003 ,Global Product Part Master (GPPM),Other,1,UDoc01,A-FP,11-Oct-2019,,
Carole,DA-S00921.001,Global Product Part Master (GPPM),Test Protocol,2,Protocol-24,A-FP,14-Oct-2019,N/A,
Carole,DA-S00923.001 ,Global Product Part Master (GPPM),Test Protocol,2,Protocol-11,D,14-Oct-2019,Other,Email
Carole,DA-S00926.002,Global Product Part Master (GPPM),Test Protocol,2,Protocol-19,D,14-Oct-2019,Multiple Errors,Email
Lan,DA-S 01332 . 003 ,Global Product Part Master (GPPM),IIVP,1,Install01,D,14-Oct-2019,Multiple Errors,Email
Lan,DA-S 01332 . 003 ,Global Product Part Master (GPPM),IIVP,1,Install01,A,14-Oct-2019,,
Carole,DA-S00919.004,Global Product Part Master (GPPM),CII,9,VDD-02,D,15-Oct-2019,Multiple Errors,Email
Carole,DA-S00921.001,Global Product Part Master (GPPM),IIVP,1,Install-03,D,15-Oct-2019,Multiple Errors,Email
Carole,DA-S00923.001 ,Global Product Part Master (GPPM),Test Protocol,2,Protocol-11,A,15-Oct-2019,N/A,Email
Carole,DA-S00923.001 ,Global Product Part Master (GPPM),IIVP,1,Install-02,D,15-Oct-2019,Multiple Errors,
Carole,DA-S01510.001,Global Product Part Master (GPPM),Software Change Request,1,SCR-01,D,15-Oct-2019,Multiple Errors,Email
Carole,DA-S01510.001,Global Product Part Master (GPPM),Software Change Request,1,SCR-01,D,15-Oct-2019,Multiple Errors,Email
Carole,DA-S01510.001,Global Product Part Master (GPPM),Software Change Request,1,SCR-01,A,15-Oct-2019,N/A,
Arun,DA-S01519.000,Global Product Part Master (GPPM),Risk Assessment,1,Other-1,D,15-Oct-2019,Inaccurate information,NPV
Carole,DA-S00921.001,Global Product Part Master (GPPM),IIVP,1,Install-03,A,16-Oct-2019,N/A,
Carole,DA-S00923.001 ,Global Product Part Master (GPPM),IIVP,1,Install-02,A,16-Oct-2019,N/A,
Carole,DA-S00926.002,Global Product Part Master (GPPM),Test Protocol,2,Protocol-19,A,16-Oct-2019,N/A,
Arun,DA-S01519.000,Global Product Part Master (GPPM),FRS,2,FRS-01,D,16-Oct-2019,Multiple Errors,Email
Arun,DA-S01519.000,Global Product Part Master (GPPM),Project Plan,1,SPP-01,D,16-Oct-2019,Multiple Errors,email
Lan,DA-S 00536.004,Global Product Part Master (GPPM),Test Protocol Results,1,Protocol-56 Result,A-FP,16-Oct-2019,,
Lan,DA-S 00536.004,Global Product Part Master (GPPM),Test Protocol Results,1,Protocol-59 Result,A-FP,16-Oct-2019,,
Carole,DA-S00921.001,Global Product Part Master (GPPM),IIVP results,1,Install-03,D,17-Oct-2019,Multiple Errors,Email
Carole,DA-S00923.001 ,Global Product Part Master (GPPM),IIVP results,1,Install-02,D,17-Oct-2019,Multiple Errors,Email
Carole,DA-S00923.001 ,Global Product Part Master (GPPM),IIVP results,1,Install-02,A,17-Oct-2019,N/A,
Carole,DA-S00926.002,Global Product Part Master (GPPM),Test Protocol Results,2,Protocol-19,D,17-Oct-2019,Multiple Errors,Email
Carole,DA-S00926.002,Global Product Part Master (GPPM),Test Protocol Results,2,Protocol-19,A,17-Oct-2019,N/A,
Arun,DA-S01287.000,Global Product Part Master (GPPM),IIVP results,1,Install 1-Results,A,17-Oct-2019,,NPV
Lan,DA-S 01520.000,Global Product Part Master (GPPM),Software Compliance Assessment,2,Assessment01,A,17-Oct-2019,Multiple Errors,Email
Lan,DA-S 01466 . 000,Global Product Part Master (GPPM),Software Change Request,1,SCR13,D,17-Oct-2019,Multiple Errors,Email
Lan,DA-S 01466 . 000,Global Product Part Master (GPPM),Software Change Request,1,SCR13,A,17-Oct-2019,,
Carole,DA-S00921.001,Global Product Part Master (GPPM),IIVP results,1,Install-03,A,18-Oct-2019,N/A,
Arun,DA-S01204.000,Global Product Part Master (GPPM),Software Change Request,3,SCR-03,D,18-Oct-2019,Inaccurate information,email
Lan,DA-S 01254.000 ,Global Product Part Master (GPPM),Design Documentation,1, SDD01,D,18-Oct-2019,Multiple Errors,Email
Lan,DA-S 01254.000 ,Global Product Part Master (GPPM),Design Verification,1, TechRevSDDCode02,D,18-Oct-2019,Multiple Errors,Email
Lan,DA-S 01254.000 ,Global Product Part Master (GPPM),IIVP,1, Install04,D,20-Oct-2019,Multiple Errors,Email
Lan,DA-S 01254.000 ,Global Product Part Master (GPPM),IIVP,1, Install04,D,20-Oct-2019,Multiple Errors,Email
Arun,DA-S01194.001,Global Product Part Master (GPPM),CII,1,VDD-02,D,21-Oct-2019,Inaccurate information,email
Arun,DA-S01190.003,Global Product Part Master (GPPM),IIVP,1,Install-15,A,21-Oct-2019,,NPV
Ken,DA-S 01449.000,Global Product Part Master (GPPM),System Certification Summary,1,DA-S01449.000_VVSR-01,D,21-Oct-2019,Inaccurate information,
Ken,DA-S 01190.003,Global Product Part Master (GPPM),IIVP results,2,Install-09v02,D,21-Oct-2019,Mutlible Errors,
Ken,DA-S 01190.003,Global Product Part Master (GPPM),IIVP results,2,Install-16v02,D,21-Oct-2019,Incorrect Approvers,
Ken,DA-S 01190.003,Global Product Part Master (GPPM),IIVP results,1,Install-19v01,D,21-Oct-2019,Incorrect Approvers,
Ken,DA-S 01190.003,Global Product Part Master (GPPM),Other,1,APLM -TcEDA checklist for windows 10,A-FP,21-Oct-2019,,
Ken,DA-S 01435.000,Global Product Part Master (GPPM),Software Change Request,1,SCR-01v01,D,21-Oct-2019,Mutlible Errors,Email
Ken,DA-S 01449.000,Global Product Part Master (GPPM),System Certification Summary,1,VVSR-01v01,D,21-Oct-2019,Mutlible Errors,Email
Lan,DA-S 01069.003 ,Global Product Part Master (GPPM),ISSD,1,Other09,A,21-Oct-2019,Multiple Errors,Email
Lan,DA-S 01069.003 ,Global Product Part Master (GPPM),ISSD,1,Other09,D,21-Oct-2019,Multiple Errors,Email
Lan,DA-S 01069.003 ,Global Product Part Master (GPPM),Test Protocol,1,Protocol14 Result,D,21-Oct-2019,Multiple Errors,Email
Lan,DA-S 01332 . 003 ,Global Product Part Master (GPPM),Test Protocol,1,Protocol01,D,21-Oct-2019,Multiple Errors,Email
Lan,DA-S 01332 . 003 ,Global Product Part Master (GPPM),Test Protocol,1,Protocol01,A,21-Oct-2019,,
Lan,DA-S 01332 . 003 ,Global Product Part Master (GPPM),Test Protocol,1,Protocol01 result,A-FP,21-Oct-2019,,
Lan,DA-S 01332 . 003 ,Global Product Part Master (GPPM),Test Protocol,1,Protocol15,D,21-Oct-2019,Multiple Errors,Email
Lan,DA-S 01332 . 003 ,Global Product Part Master (GPPM),Test Protocol,1,Protocol15 ,A,21-Oct-2019,,
Lan,DA-S 01332 . 003 ,Global Product Part Master (GPPM),Test Protocol,1,Protocol15 Result.,A-FP,21-Oct-2019,,
Lan,DA-S 01332 . 003 ,Global Product Part Master (GPPM),Test Protocol,1,Protocol17,D,21-Oct-2019,Multiple Errors,Email
